,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95,1.00
$A_{1}$,0.6243121314892266,0.6141657543594518,0.6040193772296768,0.5938730000999018,0.583726622970127,0.5735802458403522,0.5634338687105773,0.5532874915808025,0.5431411144510275,0.5329947373212527,0.5228483601914778,0.5127019830617029,0.502555605931928,0.4924092288021531,0.4822628516723783,0.47211647454260336,0.46197009741282846,0.45182372028305356,0.4416773431532787,0.4315309660235038,0.421384588893729
$A_{2}$,0.49198505013424176,0.48313930599939114,0.4742935618645405,0.4654478177296899,0.45660207359483923,0.4477563294599886,0.4389105853251379,0.4300648411902873,0.42121909705543664,0.4123733529205861,0.40352760878573546,0.3946818646508848,0.38583612051603416,0.3769903763811835,0.3681446322463329,0.3592988881114823,0.35045314397663163,0.34160739984178096,0.3327616557069304,0.3239159115720798,0.31507016743722915
$A_{3}$,0.5072406568198298,0.4949666260219608,0.48269259522409186,0.47041856442622293,0.458144533628354,0.4458705028304851,0.43359647203261614,0.4213224412347472,0.40904841043687834,0.39677437963900936,0.3845003488411405,0.37222631804327155,0.35995228724540257,0.34767825644753375,0.33540422564966477,0.3231301948517959,0.31085616405392696,0.29858213325605804,0.2863081024581891,0.2740340716603202,0.2617600408624513
$A_{4}$,0.5775501016556805,0.5707121078330913,0.5638741140105021,0.5570361201879128,0.5501981263653237,0.5433601325427344,0.5365221387201453,0.5296841448975562,0.5228461510749669,0.5160081572523777,0.5091701634297885,0.5023321696071993,0.4954941757846101,0.4886561819620208,0.4818181881394316,0.47498019431684246,0.4681422004942532,0.461304206671664,0.4544662128490748,0.44762821902648564,0.44079022520389644
$A_{5}$,0.677538605846759,0.663681949776836,0.6498252937069133,0.6359686376369905,0.6221119815670676,0.6082553254971448,0.594398669427222,0.580542013357299,0.5666853572873762,0.5528287012174534,0.5389720451475306,0.5251153890776078,0.5112587330076849,0.49740207693776206,0.4835454208678393,0.4696887647979164,0.45583210872799357,0.4419754526580708,0.42811879658814794,0.41426214051822513,0.4004054844483023
$A_{6}$,0.32716903550800003,0.31287475896024036,0.2985804824124807,0.28428620586472103,0.2699919293169614,0.25569765276920176,0.24140337622144206,0.22710909967368242,0.2128148231259228,0.19852054657816312,0.18422627003040346,0.16993199348264384,0.15563771693488415,0.1413434403871245,0.1270491638393649,0.11275488729160522,0.09846061074384557,0.0841663341960859,0.06987205764832624,0.0555777811005666,0.04128350455280698
$A_{7}$,0.633801195771393,0.6222208654866864,0.6106405352019797,0.599060204917273,0.5874798746325661,0.5758995443478595,0.5643192140631528,0.5527388837784459,0.5411585534937393,0.5295782232090326,0.5179978929243257,0.506417562639619,0.49483723235491245,0.4832569020702057,0.47167657178549893,0.46009624150079226,0.4485159112160855,0.43693558093137874,0.42535525064667207,0.41377492036196534,0.40219459007725866
$A_{8}$,0.35890414560610456,0.3409460910515846,0.3229880364970645,0.3050299819425445,0.28707192738802456,0.2691138728335045,0.2511558182789845,0.2331977637244645,0.21523970916994445,0.19728165461542446,0.1793236000609044,0.1613655455063844,0.1434074909518643,0.12544943639734438,0.10749138184282434,0.08953332728830438,0.07157527273378436,0.05361721817926431,0.035659163624744326,0.017701109070224322,-0.0002569454842956927
$A_{9}$,0.5359649227472287,0.5273361570722699,0.518707391397311,0.5100786257223523,0.5014498600473933,0.49282109437243465,0.4841923286974758,0.475563563022517,0.4669347973475582,0.45830603167259937,0.4496772659976405,0.4410485003226818,0.43241973464772293,0.42379096897276414,0.41516220329780523,0.40653343762284655,0.3979046719478877,0.3892759062729289,0.38064714059797006,0.3720183749230112,0.36338960924805247
$A_{10}$,0.6390924614660515,0.6314666959330298,0.6238409304000082,0.6162151648669866,0.6085893993339649,0.6009636338009434,0.5933378682679219,0.5857121027349003,0.5780863372018786,0.570460571668857,0.5628348061358355,0.5552090406028138,0.5475832750697923,0.5399575095367707,0.5323317440037489,0.5247059784707275,0.5170802129377058,0.5094544474046843,0.5018286818716627,0.49420291633864105,0.4865771508056194
$A_{11}$,0.7310885396873303,0.7175431831608367,0.7039978266343427,0.6904524701078489,0.676907113581355,0.6633617570548613,0.6498164005283674,0.6362710440018735,0.6227256874753797,0.609180330948886,0.595634974422392,0.5820896178958983,0.5685442613694044,0.5549989048429106,0.5414535483164167,0.527908191789923,0.514362835263429,0.5008174787369352,0.4872721222104414,0.47372676568394756,0.4601814091574537
$A_{12}$,0.31320756219352397,0.3010854806207646,0.2889633990480053,0.2768413174752458,0.26471923590248647,0.252597154329727,0.24047507275696767,0.22835299118420826,0.21623090961144886,0.20410882803868946,0.19198674646593009,0.17986466489317066,0.16774258332041128,0.1556205017476519,0.1434984201748925,0.13137633860213313,0.1192542570293737,0.10713217545661431,0.09501009388385494,0.08288801231109552,0.07076593073833615
$A_{13}$,0.4001320031000536,0.38595946940055836,0.3717869357010631,0.3576144020015678,0.3434418683020726,0.3292693346025773,0.315096800903082,0.3009242672035868,0.2867517335040915,0.2725791998045963,0.258406666105101,0.24423413240560574,0.23006159870611048,0.21588906500661523,0.20171653130711995,0.18754399760762475,0.17337146390812946,0.15919893020863418,0.14502639650913896,0.13085386280964367,0.11668132911014842
$A_{14}$,0.5020033230481838,0.4958094739150314,0.4896156247818789,0.4834217756487264,0.47722792651557394,0.4710340773824214,0.4648402282492689,0.45864637911611644,0.4524525299829639,0.4462586808498115,0.44006483171665894,0.4338709825835064,0.4276771334503539,0.4214832843172015,0.415289435184049,0.40909558605089646,0.40290173691774406,0.3967078877845915,0.390514038651439,0.3843201895182865,0.37812634038513404
$A_{15}$,0.686267852835251,0.674298803415778,0.6623297539963049,0.6503607045768319,0.6383916551573589,0.6264226057378858,0.6144535563184127,0.6024845068989396,0.5905154574794667,0.5785464080599937,0.5665773586405205,0.5546083092210474,0.5426392598015745,0.5306702103821014,0.5187011609626284,0.5067321115431553,0.49476306212368226,0.48279401270420924,0.47082496328473616,0.45885591386526314,0.44688686444579007
$A_{16}$,0.48125328231803,0.47320279508957064,0.4651523078611113,0.4571018206326519,0.4490513334041926,0.44100084617573326,0.43295035894727385,0.4248998717188145,0.41684938449035513,0.4087988972618958,0.40074841003343636,0.39269792280497706,0.3846474355765177,0.37659694834805835,0.368546461119599,0.36049597389113963,0.3524454866626803,0.3443949994342209,0.33634451220576156,0.3282940249773022,0.3202435377488429
